master_id,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,Segment,interested_in_categories_12,
56478b08-9e63-11e9-9897-000d3a38a36f,235,7,905.42,2,5,4,254,cant_loose,[ERKEK],
56b9f458-b061-11e9-9757-000d3a38a36f,181,7,548.93,2,5,3,253,cant_loose,"[COCUK, KADIN, AKTIFSPOR]",
56c7d6b6-2084-11ea-87bf-000d3a38a36f,303,8,878.34,1,5,4,154,cant_loose,[ERKEK],
56d3a540-d60b-11e9-93bc-000d3a38a36f,182,7,665.18,2,5,4,254,cant_loose,"[ERKEK, AKTIFSPOR]",
56ddd00a-aff6-11e9-9757-000d3a38a36f,122,2,273.85,3,1,1,311,about_to_sleep,[ERKEK],
56f76474-c4f0-11ea-98f7-000d3a38a36f,139,3,410.95,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
57005c42-9dc2-11e9-9897-000d3a38a36f,62,2,442.99,5,1,2,512,new_customers,[ERKEK],
57177730-5e8a-11eb-8dbd-000d3a38a36f,117,3,324.94,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
5726f4c0-b3dc-11ea-a71c-000d3a38a36f,148,2,286.97,3,1,1,311,about_to_sleep,"[ERKEK, AKTIFSPOR]",
572d4f4e-63b6-11ea-a6dc-000d3a38a36f,122,3,372.93,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",
57ecf1ca-5b53-11ea-a15c-000d3a38a36f,158,3,633.87,3,2,3,323,about_to_sleep,[AKTIFCOCUK],
57f36b44-5bc7-11ea-9e12-000d3a38a36f,147,3,612.49,3,2,3,323,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]",
580e741c-28ef-11ea-b87a-000d3a38a36f,158,2,171.98,3,1,1,311,about_to_sleep,[ERKEK],
5818dddc-a918-11e9-a2fc-000d3a38a36f,160,3,275.86,3,2,1,321,about_to_sleep,[ERKEK],
58973fe0-a94c-11e9-a2fc-000d3a38a36f,269,11,1091.83,1,5,5,155,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]",
58bdce3c-a7d7-11ea-bd63-000d3a38a36f,149,2,259.97,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]",
58dc6422-6156-11ea-8dd8-000d3a38a36f,267,8,1541.81,1,5,5,155,cant_loose,"[ERKEK, AKTIFSPOR]",
59213844-d7aa-11e9-93bc-000d3a38a36f,184,8,2323.43,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
59566560-6579-11eb-add3-000d3a38a36f,118,2,231.85,3,1,1,311,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
595a4efe-a910-11e9-a2fc-000d3a38a36f,216,20,2380.65,2,5,5,255,cant_loose,"[ERKEK, COCUK, KADIN]",
59767978-5bab-11ea-89e8-000d3a38a36f,129,3,617.92,3,2,3,323,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
59b17120-2d68-11ea-827e-000d3a38a36f,150,2,336.95,3,1,2,312,about_to_sleep,"[AKTIFCOCUK, COCUK]",
5a0b9e4e-984c-11ea-9d91-000d3a38a36f,149,2,479.9,3,1,3,313,about_to_sleep,"[ERKEK, KADIN]",
5a26f192-a85d-11e9-a2fc-000d3a38a36f,133,2,129.98,3,1,1,311,about_to_sleep,[ERKEK],
5a8ba4da-adde-11e9-a2fc-000d3a38a36f,129,3,392.93,3,2,2,322,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]",
5abe119c-5b97-11ea-b42d-000d3a38a36f,163,3,343.96,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
5ac5c4fa-542b-11ea-b1db-000d3a38a36f,222,7,1128.64,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
5ae04a6c-5bb7-11ea-9dc3-000d3a38a36f,174,2,399.94,3,1,2,312,about_to_sleep,"[ERKEK, AKTIFSPOR]",
5b010dc6-9de7-11e9-9897-000d3a38a36f,176,8,2774.76,2,5,5,255,cant_loose,"[ERKEK, COCUK]",
5b3f7fe2-a860-11e9-a2fc-000d3a38a36f,167,2,169.56,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, COCUK]",
5b4b0850-542f-11ea-b1db-000d3a38a36f,207,7,590.41,2,5,3,253,cant_loose,"[AKTIFCOCUK, KADIN]",
5bc3c016-a0c9-11e9-a2fc-000d3a38a36f,172,2,424.93,3,1,2,312,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
5bc87a7c-9de8-11e9-9897-000d3a38a36f,283,7,797.32,1,5,4,154,cant_loose,[COCUK],
5bfbaca4-99c2-11ea-a274-000d3a38a36f,162,3,525.94,3,2,3,323,about_to_sleep,[COCUK],
5c0ff6cc-127d-11ea-a001-000d3a38a36f,221,7,871.87,2,5,4,254,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
5c14aae6-74f7-11ea-bb48-000d3a38a36f,269,13,1674.68,1,5,5,155,cant_loose,"[AKTIFCOCUK, COCUK]",
5c399384-c5c8-11ea-8698-000d3a38a36f,135,3,434.95,3,2,2,322,about_to_sleep,"[ERKEK, AKTIFSPOR]",
5c755ab8-2b9f-11ea-853d-000d3a38a36f,317,7,936.16,1,5,4,154,cant_loose,[ERKEK],
5ca4920e-5bd0-11ea-9ae2-000d3a38a36f,128,2,266.01,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]",
5ca640a6-abd9-11e9-a2fc-000d3a38a36f,375,16,803.87,1,5,4,154,cant_loose,[ERKEK],
5cb036ca-a4f8-11e9-a2fc-000d3a38a36f,216,14,2318.03,2,5,5,255,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
5cc3d87c-0a57-11eb-8ffc-000d3a38a36f,36,2,454.94,5,1,2,512,new_customers,"[AKTIFCOCUK, COCUK, KADIN]",
5ccd2e68-1372-11ea-a001-000d3a38a36f,263,7,789.67,1,5,4,154,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]",
5ce88140-9ee7-11e9-9897-000d3a38a36f,125,3,376.94,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]",
5d4a3de2-4917-11ea-b6c0-000d3a38a36f,127,2,159.98,3,1,1,311,about_to_sleep,[AKTIFCOCUK],
5d58c27a-1ad9-11ea-98d5-000d3a38a36f,167,2,279.97,3,1,1,311,about_to_sleep,"[ERKEK, KADIN]",
5d70a902-a848-11e9-a2fc-000d3a38a36f,117,3,476.81,3,2,3,323,about_to_sleep,[COCUK],
5d771322-b032-11e9-9757-000d3a38a36f,211,15,2097.84,2,5,5,255,cant_loose,[ERKEK],
5dd318f8-ae9c-11e9-a2fc-000d3a38a36f,265,12,995.07,1,5,4,154,cant_loose,"[COCUK, KADIN]",
5df4b840-a727-11e9-a2fc-000d3a38a36f,196,22,1920.84,2,5,5,255,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",
5e67cc58-a8ae-11e9-a2fc-000d3a38a36f,193,37,3609.88,2,5,5,255,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
5e744c7a-b363-11e9-a043-000d3a38a36f,147,3,205.47,3,2,1,321,about_to_sleep,[ERKEK],
5e8c37be-1ef6-11ea-81ff-000d3a38a36f,149,3,527.94,3,2,3,323,about_to_sleep,[ERKEK],
5e93e200-b120-11e9-9757-000d3a38a36f,275,10,1297.16,1,5,5,155,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]",
5edeb302-5b4d-11ea-8a34-000d3a38a36f,174,3,305.71,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, COCUK]",
5ee23224-ad83-11ea-b736-000d3a38a36f,36,2,1262.21,5,1,5,515,new_customers,"[AKTIFCOCUK, AKTIFSPOR]",
5f1e3ac6-4f37-11ea-99ba-000d3a38a36f,150,3,508.94,3,2,3,323,about_to_sleep,[ERKEK],
5f43fe7e-ad6f-11e9-a2fc-000d3a38a36f,301,15,972,1,5,4,154,cant_loose,"[COCUK, KADIN]",
5f9b4750-d61f-11e9-93bc-000d3a38a36f,120,2,410.78,3,1,2,312,about_to_sleep,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
5fe1e444-a8e8-11e9-a2fc-000d3a38a36f,393,14,1202.74,1,5,5,155,cant_loose,"[AKTIFCOCUK, KADIN]",
601627f6-6d8e-11eb-99c4-000d3a38a36f,138,2,189.09,3,1,1,311,about_to_sleep,[COCUK],
60544cc8-a820-11e9-a2fc-000d3a38a36f,138,3,480.69,3,2,3,323,about_to_sleep,[ERKEK],
607d9f00-b177-11e9-89fa-000d3a38a36f,43,2,298.95,5,1,1,511,new_customers,"[ERKEK, KADIN]",
607f3e8e-4a9e-11eb-806e-000d3a38a36f,130,2,233.47,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, ERKEK]",
608fe71c-b01b-11e9-9757-000d3a38a36f,192,8,1631.74,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
60b5530e-a91c-11e9-a2fc-000d3a38a36f,294,8,1268.82,1,5,5,155,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
60b6f656-9f52-11e9-9897-000d3a38a36f,141,2,325.78,3,1,2,312,about_to_sleep,[ERKEK],
60c478f4-186e-11ea-9213-000d3a38a36f,53,2,1192.19,5,1,5,515,new_customers,"[AKTIFCOCUK, ERKEK]",
611a7084-9e56-11e9-9897-000d3a38a36f,135,2,139.98,3,1,1,311,about_to_sleep,[ERKEK],
612e222c-9ddf-11e9-9897-000d3a38a36f,358,8,692.69,1,5,4,154,cant_loose,"[COCUK, KADIN]",
6140b668-abdf-11e9-a2fc-000d3a38a36f,230,7,725.74,2,5,4,254,cant_loose,"[ERKEK, AKTIFSPOR]",
61893cf2-a532-11e9-a2fc-000d3a38a36f,219,8,790.84,2,5,4,254,cant_loose,[COCUK],
61eb6024-2838-11ea-a043-000d3a38a36f,172,3,413.96,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]",
6201cf2a-a968-11e9-a2fc-000d3a38a36f,48,2,586.45,5,1,3,513,new_customers,"[ERKEK, AKTIFSPOR]",
6201d566-a949-11e9-a2fc-000d3a38a36f,216,11,1272.65,2,5,5,255,cant_loose,"[ERKEK, KADIN]",
626b0be4-d6ee-11e9-93bc-000d3a38a36f,194,8,889.81,2,5,4,254,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
62bd5080-18d8-11ea-9213-000d3a38a36f,168,3,272.47,3,2,1,321,about_to_sleep,[AKTIFCOCUK],
6334fd50-b05b-11e9-9757-000d3a38a36f,139,3,331.94,3,2,2,322,about_to_sleep,"[COCUK, KADIN]",
633b2996-980e-11ea-9d91-000d3a38a36f,150,3,442.42,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
6364b270-ab1f-11e9-a2fc-000d3a38a36f,178,8,853.57,2,5,4,254,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
638d9cce-afef-11e9-9757-000d3a38a36f,181,7,946.53,2,5,4,254,cant_loose,"[COCUK, KADIN, AKTIFSPOR]",
63cb6d58-ad4a-11e9-a2fc-000d3a38a36f,396,8,660.38,1,5,3,153,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
63d6e2d6-a346-11e9-a2fc-000d3a38a36f,215,9,946.83,2,5,4,254,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",
64354114-b3da-11ea-8745-000d3a38a36f,55,2,295.46,5,1,1,511,new_customers,[ERKEK],
6481e932-a9a5-11e9-a2fc-000d3a38a36f,185,21,2881.05,2,5,5,255,cant_loose,"[ERKEK, KADIN]",
64d82392-e7c0-11ea-8f44-000d3a38a36f,55,2,290.49,5,1,1,511,new_customers,"[COCUK, KADIN]",
64ee0da0-ad75-11e9-a2fc-000d3a38a36f,233,8,1211.13,2,5,5,255,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
6513b3b8-5318-11ea-acd3-000d3a38a36f,165,2,237.01,3,1,1,311,about_to_sleep,[AKTIFCOCUK],
651e4d46-22a7-11eb-99f8-000d3a38a36f,134,2,335.72,3,1,2,312,about_to_sleep,"[ERKEK, KADIN]",
656a7eea-adf6-11e9-a2fc-000d3a38a36f,169,2,475.92,3,1,3,313,about_to_sleep,[ERKEK],
65781176-52f2-11ea-9ade-000d3a38a36f,54,2,354.2,5,1,2,512,new_customers,[AKTIFCOCUK],
657e1c2a-b0a3-11e9-9757-000d3a38a36f,174,2,312.94,3,1,2,312,about_to_sleep,"[ERKEK, KADIN]",
658cc8e6-aef1-11e9-a2fc-000d3a38a36f,269,9,635.93,1,5,3,153,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
659f6860-a524-11e9-a2fc-000d3a38a36f,269,17,2987.03,1,5,5,155,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
662d2be6-a8ad-11e9-a2fc-000d3a38a36f,267,11,1254.8,1,5,5,155,cant_loose,[COCUK],
665a8bf4-abfa-11e9-a2fc-000d3a38a36f,281,9,1266.39,1,5,5,155,cant_loose,[ERKEK],
66628af8-ad1b-11e9-a2fc-000d3a38a36f,277,9,1385.22,1,5,5,155,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
667d3fe4-aa6c-11e9-a2fc-000d3a38a36f,252,11,1378.42,2,5,5,255,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]",
66dc3a80-9f9f-11e9-a2fc-000d3a38a36f,168,3,391.35,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
66e109ce-297f-11ea-b87a-000d3a38a36f,266,13,1049.61,1,5,5,155,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]",
66edb316-2774-11ea-aaaa-000d3a38a36f,170,3,348.59,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]",
66f99eac-a3c0-11e9-a2fc-000d3a38a36f,359,10,2584.73,1,5,5,155,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",
66fa439c-1ebe-11ea-aa32-000d3a38a36f,135,3,492.97,3,2,3,323,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]",
6713434c-9808-11ea-9d91-000d3a38a36f,127,3,541.42,3,2,3,323,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
671cbaee-a4fa-11eb-aa3b-000d3a299ebf,269,20,1874.43,1,5,5,155,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
672705f0-d696-11e9-93bc-000d3a38a36f,176,8,986.02,2,5,4,254,cant_loose,"[COCUK, AKTIFSPOR]",
67534e86-acbf-11e9-a2fc-000d3a38a36f,256,7,717.66,2,5,4,254,cant_loose,[AKTIFCOCUK],
6754e360-ad9e-11e9-a2fc-000d3a38a36f,361,11,1369.19,1,5,5,155,cant_loose,"[ERKEK, KADIN]",
67618afa-a544-11e9-a2fc-000d3a38a36f,243,9,539.91,2,5,3,253,cant_loose,[COCUK],
676783ee-f7ea-11e9-841e-000d3a38a36f,135,3,509.61,3,2,3,323,about_to_sleep,"[ERKEK, KADIN]",
6770946c-8f0a-11eb-8cb8-000d3a38a36f,59,2,154.96,5,1,1,511,new_customers,[COCUK],
67756d10-b14a-11e9-9757-000d3a38a36f,199,8,1348.58,2,5,5,255,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
678031d4-a739-11e9-a2fc-000d3a38a36f,230,8,780.02,2,5,4,254,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",
678c1bb0-a19a-11e9-a2fc-000d3a38a36f,164,2,109.97,3,1,1,311,about_to_sleep,[COCUK],
6792a6ae-a71e-11e9-a2fc-000d3a38a36f,267,21,3016.65,1,5,5,155,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
67b1719e-6314-11ea-a6dc-000d3a38a36f,158,3,294.95,3,2,1,321,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
67b251d6-1a58-11ea-941b-000d3a38a36f,183,10,2262.9,2,5,5,255,cant_loose,"[COCUK, KADIN]",
67bfff2c-a198-11e9-a2fc-000d3a38a36f,58,2,244.87,5,1,1,511,new_customers,[ERKEK],
67fc9f46-5b37-11ea-ad99-000d3a38a36f,143,2,229.97,3,1,1,311,about_to_sleep,[ERKEK],
683e7d4e-1212-11ea-a001-000d3a38a36f,174,2,150.96,3,1,1,311,about_to_sleep,[ERKEK],
68426816-43e8-11ea-8b43-000d3a38a36f,169,2,399.96,3,1,2,312,about_to_sleep,[ERKEK],
687691ee-5451-11ea-b1db-000d3a38a36f,119,3,568.92,3,2,3,323,about_to_sleep,"[ERKEK, KADIN]",
687db174-7e8e-11ea-80af-000d3a38a36f,117,2,179.97,3,1,1,311,about_to_sleep,[COCUK],
68892622-7e4c-11ea-80af-000d3a38a36f,170,2,284.71,3,1,1,311,about_to_sleep,"[COCUK, KADIN]",
68cf9fca-2d89-11eb-8062-000d3a299ebf,147,2,403.71,3,1,2,312,about_to_sleep,"[COCUK, KADIN]",
68d101ce-9740-11ea-a9c8-000d3a38a36f,353,11,1021.87,1,5,5,155,cant_loose,[ERKEK],
68faf9fc-9d54-11e9-9897-000d3a38a36f,289,9,1156.7,1,5,5,155,cant_loose,"[ERKEK, COCUK, KADIN]",
6907e53c-316d-11eb-9dc6-000d3a38a36f,135,2,175.95,3,1,1,311,about_to_sleep,"[ERKEK, KADIN]",
694973cc-d623-11e9-93bc-000d3a38a36f,131,3,400.94,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
6955ef54-f8eb-11e9-b138-000d3a38a36f,152,3,251.47,3,2,1,321,about_to_sleep,[ERKEK],
698a1480-ac58-11e9-a2fc-000d3a38a36f,141,3,784.06,3,2,4,324,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
699103d2-a229-11e9-a2fc-000d3a38a36f,63,2,142.98,5,1,1,511,new_customers,[AKTIFCOCUK],
69de254e-d6d2-11e9-93bc-000d3a38a36f,135,3,130.47,3,2,1,321,about_to_sleep,[COCUK],
69fc3c42-13cb-11ea-a001-000d3a38a36f,164,3,237.96,3,2,1,321,about_to_sleep,[COCUK],
6a00807a-a1e5-11e9-a2fc-000d3a38a36f,177,8,813.3,2,5,4,254,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",
6a090a8e-ab71-11e9-a2fc-000d3a38a36f,235,15,1515.82,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
6a138f62-d71e-11e9-93bc-000d3a38a36f,207,7,1021.26,2,5,5,255,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
6a2de32e-aa0c-11e9-a2fc-000d3a38a36f,217,12,1982.78,2,5,5,255,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]",
6a378636-9b9c-11ea-a27a-000d3a38a36f,118,3,374.32,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, ERKEK, KADIN]",
6a50e9aa-b141-11e9-9757-000d3a38a36f,210,13,4388.78,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",
6a5bf47c-ae98-11e9-a2fc-000d3a38a36f,282,9,1045.31,1,5,5,155,cant_loose,"[AKTIFCOCUK, KADIN]",
6a7a627a-af03-11e9-a2fc-000d3a38a36f,215,9,1458.81,2,5,5,255,cant_loose,[ERKEK],
6a9a7542-acd3-11e9-a2fc-000d3a38a36f,340,15,1906.01,1,5,5,155,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
6aad4162-ab9e-11e9-a2fc-000d3a38a36f,214,7,737.53,2,5,4,254,cant_loose,"[AKTIFCOCUK, COCUK]",
6ad5e73e-a6ab-11eb-a6d3-000d3a299ebf,44,2,785.84,5,1,4,514,new_customers,"[ERKEK, KADIN, AKTIFSPOR]",
6af529f0-5b39-11ea-991c-000d3a38a36f,319,7,1568.63,1,5,5,155,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
6b272a80-dbe6-11ea-a0af-000d3a38a36f,157,3,404.92,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, ERKEK, KADIN]",
6b743e52-3da2-11ea-9e19-000d3a38a36f,299,22,2314.77,1,5,5,155,cant_loose,[ERKEK],
6bad3614-aa66-11e9-a2fc-000d3a38a36f,115,2,92.98,3,1,1,311,about_to_sleep,[COCUK],
6bb61316-5bd6-11ea-8cde-000d3a38a36f,127,2,175.48,3,1,1,311,about_to_sleep,[ERKEK],
6bb7a2e4-a81c-11e9-a2fc-000d3a38a36f,157,3,195.93,3,2,1,321,about_to_sleep,"[ERKEK, COCUK]",
6bbf0298-2128-11ea-b50a-000d3a38a36f,54,2,117.98,5,1,1,511,new_customers,[COCUK],
6bf3c54c-5b9c-11ea-a21d-000d3a38a36f,353,10,2589.8,1,5,5,155,cant_loose,"[ERKEK, KADIN]",
6c1d0538-d636-11e9-93bc-000d3a38a36f,174,3,537.95,3,2,3,323,about_to_sleep,[ERKEK],
6c4e8178-4f50-11eb-806e-000d3a38a36f,46,2,419.48,5,1,2,512,new_customers,"[ERKEK, KADIN]",
6ca17860-21d3-11eb-99f8-000d3a38a36f,139,3,401.36,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
6cbd2286-f438-11ea-b013-000d3a38a36f,165,2,202.48,3,1,1,311,about_to_sleep,"[ERKEK, AKTIFSPOR]",
6cf23020-af83-11e9-a2fc-000d3a38a36f,142,2,171.18,3,1,1,311,about_to_sleep,[COCUK],
6cf821a0-1e2e-11ea-8bf2-000d3a38a36f,138,2,174.98,3,1,1,311,about_to_sleep,[AKTIFCOCUK],
6d07ccc2-a110-11e9-a2fc-000d3a38a36f,165,2,111.98,3,1,1,311,about_to_sleep,[COCUK],
6d14119c-aba8-11e9-a2fc-000d3a38a36f,203,9,724.35,2,5,4,254,cant_loose,[COCUK],
6d285c64-5e73-11ea-be5b-000d3a38a36f,250,8,1114.8,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]",
6d293626-9edd-11e9-9897-000d3a38a36f,277,7,629.16,1,5,3,153,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]",
6d8f68cc-2c06-11ea-91ab-000d3a38a36f,350,10,921.64,1,5,4,154,cant_loose,[ERKEK],
6e020780-7ae1-11eb-8460-000d3a38a36f,114,3,371.94,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
6e58fdee-6302-11ea-a6dc-000d3a38a36f,59,2,195.47,5,1,1,511,new_customers,[AKTIFCOCUK],
6e74c236-670d-11ea-9d38-000d3a38a36f,173,3,830.8,3,2,4,324,about_to_sleep,"[ERKEK, AKTIFSPOR]",
6ebaf5a8-a953-11e9-a2fc-000d3a38a36f,257,8,1176.59,2,5,5,255,cant_loose,"[COCUK, KADIN]",
6ebf7bc2-a77e-11e9-a2fc-000d3a38a36f,368,8,950.62,1,5,4,154,cant_loose,"[ERKEK, AKTIFSPOR]",
6ec17b74-8cc1-11ea-8f41-000d3a38a36f,153,3,407.92,3,2,2,322,about_to_sleep,[COCUK],
6eda0072-f1c5-11ea-bde9-000d3a38a36f,165,2,230.93,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]",
6edc4c6a-29c0-11ea-87cc-000d3a38a36f,227,11,1790.29,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]",
6edf9dc0-aba8-11e9-a2fc-000d3a38a36f,275,17,2237.92,1,5,5,155,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
6ee94212-c4ed-11ea-98f7-000d3a38a36f,137,3,341.35,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
6efcfe32-ae60-11e9-a2fc-000d3a38a36f,177,9,641.29,2,5,3,253,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]",
6f3ff5a2-7dcb-11eb-bd59-000d3a38a36f,136,2,138.97,3,1,1,311,about_to_sleep,[AKTIFCOCUK],
6f497880-1f6b-11ea-87bf-000d3a38a36f,237,7,1172.67,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",
6f8458be-ac21-11e9-a2fc-000d3a38a36f,372,7,645.89,1,5,3,153,cant_loose,"[COCUK, KADIN]",
6f880804-9ee5-11e9-9897-000d3a38a36f,236,20,2184.34,2,5,5,255,cant_loose,"[ERKEK, COCUK, KADIN]",
6f9320ee-f27e-11e9-9346-000d3a38a36f,116,3,310.95,3,2,2,322,about_to_sleep,"[ERKEK, AKTIFSPOR]",
6fc7eea8-61a7-11ea-8dd8-000d3a38a36f,133,3,716.26,3,2,4,324,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
70145200-a87c-11e9-a2fc-000d3a38a36f,336,7,1174.1,1,5,5,155,cant_loose,"[ERKEK, AKTIFSPOR]",
7090dfdc-600a-11ea-8dd8-000d3a38a36f,169,2,202.48,3,1,1,311,about_to_sleep,"[ERKEK, KADIN]",
70a45bec-a6b1-11e9-a2fc-000d3a38a36f,184,7,1010.88,2,5,4,254,cant_loose,"[ERKEK, KADIN]",
70b54f90-44e2-11ea-acaf-000d3a38a36f,154,3,454.97,3,2,2,322,about_to_sleep,[ERKEK],
70c065b8-b1eb-11e9-89fa-000d3a38a36f,171,3,461.93,3,2,3,323,about_to_sleep,[ERKEK],
70c2b010-d6f9-11e9-93bc-000d3a38a36f,215,8,1384.26,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
70f0fd00-aaf6-11e9-a2fc-000d3a38a36f,157,3,358.42,3,2,2,322,about_to_sleep,"[ERKEK, COCUK, KADIN]",
70f23330-a260-11e9-a2fc-000d3a38a36f,210,10,688.14,2,5,4,254,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
70f6c012-5be7-11ea-9d14-000d3a38a36f,45,2,391.12,5,1,2,512,new_customers,[AKTIFCOCUK],
71423cb4-a51b-11e9-a2fc-000d3a38a36f,217,8,1079.88,2,5,5,255,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
71976318-2aa0-11eb-b280-000d3a38a36f,163,3,369.94,3,2,2,322,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
71d935ba-2c07-11ea-91ab-000d3a38a36f,187,8,725.34,2,5,4,254,cant_loose,[ERKEK],
71ddcd34-a3cf-11e9-a2fc-000d3a38a36f,136,3,413.93,3,2,2,322,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]",
71ecbc32-49a5-11ea-8a4f-000d3a38a36f,178,10,990.92,2,5,4,254,cant_loose,"[ERKEK, KADIN]",
720625b6-2018-11ea-87bf-000d3a38a36f,176,7,930.9,2,5,4,254,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]",
72651bbe-d348-11ea-9838-000d3a38a36f,62,2,242.64,5,1,1,511,new_customers,[ERKEK],
72858228-545e-11ea-b1db-000d3a38a36f,143,3,304.95,3,2,2,322,about_to_sleep,[ERKEK],
729eca82-ad31-11e9-a2fc-000d3a38a36f,177,9,844.35,2,5,4,254,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",
72c5c64e-4e7d-11ea-99ba-000d3a38a36f,309,7,738.63,1,5,4,154,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]",
72df9d80-f82e-11e9-b138-000d3a38a36f,354,7,719.92,1,5,4,154,cant_loose,[ERKEK],
72f63fe8-dc96-11ea-9c1f-000d3a38a36f,165,3,404.47,3,2,2,322,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]",
